"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","2001","Total","Male","Raurkela","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","121240","1"
"India","2001","Total","Male","Raurkela","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","258731","1"
"India","2001","Total","Male","Raurkela Industrialship","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","109394","1"
"India","2001","Total","Male","Rewa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","98793","1"
"India","2001","Total","Male","Rewari","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","53935","1"
"India","2001","Total","Male","Rishra","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","62585","1"
"India","2001","Total","Male","Robertson Pet","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","70619","1"
"India","2001","Total","Male","Robertson Pet","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","78578","1"
"India","2001","Total","Male","Rohtak","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","154148","1"
"India","2001","Total","Male","Rohtak","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","158287","1"
"India","2001","Total","Male","Roorkee","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","64240","1"
"India","2001","Total","Male","S.A.S. Nagar (Mohali)","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","65642","1"
"India","2001","Total","Male","Sagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","122385","1"
"India","2001","Total","Male","Sagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","162919","1"
"India","2001","Total","Male","Saharanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","241508","1"
"India","2001","Total","Male","Saharasa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","67718","1"
"India","2001","Total","Male","Salem","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","353933","1"
"India","2001","Total","Male","Salem","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","382211","1"
"India","2001","Total","Male","Sambalpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","79683","1"
"India","2001","Total","Male","Sambalpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","117745","1"
"India","2001","Total","Male","Sambhal","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","97011","1"
"India","2001","Total","Male","Sangli-Miraj-Kupwad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","224300","1"
"India","2001","Total","Male","Sangli-Miraj-Kupwad","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","229958","1"
"India","2001","Total","Male","Santipur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","70089","1"
"India","2001","Total","Male","Sasaram","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","69682","1"
"India","2001","Total","Male","Satara","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","55938","1"
"India","2001","Total","Male","Satna","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","120277","1"
"India","2001","Total","Male","Satna","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","122401","1"
"India","2001","Total","Male","Sawai Madhopur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","53903","1"
"India","2001","Total","Male","Secunderabad","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","104335","1"
"India","2001","Total","Male","Serampore","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","105415","1"
"India","2001","Total","Male","Serilingampalle","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","79225","1"
"India","2001","Total","Male","Shahjahanpur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","160178","1"
"India","2001","Total","Male","Shahjahanpur","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","174276","1"
"India","2001","Total","Male","Shillong","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","66106","1"
"India","2001","Total","Male","Shillong","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","134497","1"
"India","2001","Total","Male","Shimla","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","81186","1"
"India","2001","Total","Male","Shimla","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","82840","1"
"India","2001","Total","Male","Shimoga","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","140224","1"
"India","2001","Total","Male","Shivapuri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","78433","1"
"India","2001","Total","Male","Sikar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","96379","1"
"India","2001","Total","Male","Sikar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","96697","1"
"India","2001","Total","Male","Silchar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","72679","1"
"India","2001","Total","Male","Silchar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","94306","1"
"India","2001","Total","Male","Siliguri","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","250645","1"
"India","2001","Total","Male","Singrauli","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","100149","1"
"India","2001","Total","Male","Sirsa","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","85993","1"
"India","2001","Total","Male","Sitapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","79767","1"
"India","2001","Total","Male","Sivakasi","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","60841","1"
"India","2001","Total","Male","Siwan","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","58262","1"
"India","2001","Total","Male","Solapur","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","444734","1"
"India","2001","Total","Male","Sonipat","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","117020","1"
"India","2001","Total","Male","Sonipat","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","122480","1"
"India","2001","Total","Male","South Dum Dum","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","200298","1"
"India","2001","Total","Male","Srikakulam","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","54926","1"
"India","2001","Total","Male","Srikakulam","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","58753","1"
"India","2001","Total","Male","Srinagar","City proper","Census - de facto - complete tabulation","Final figure, complete","2007","484627","1"
"India","2001","Total","Male","Srinagar","Urban agglomeration","Census - de facto - complete tabulation","Final figure, complete","2007","537512","1"
